Name,Group Number,Day,Dates,Start Time,End Time,Location,Type,Teacher
SIO6015-Ete2024-B,0,Mardi,Du 6 mai 2024 au 19 jui. 2024,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6015-Hiver2024-C,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Sur Internet,N/A
SIO6017-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,9h,11h50,Palasis-Prince 3323,Sur Internet,Araz Jabbari
SIO6017-Hiver2024-B,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Sur Internet,N/A
SIO6017-Automne2023-C,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,9h,11h50,Palasis-Prince 3323,Sur Internet,N/A
SIO6018-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,N/A,Sur Internet,N/A
SIO6019-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,Palasis-Prince 3307,Sur Internet,Assia Lasfer
SIO6019-Automne2023-B,0,Vendredi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,N/A,Sur Internet,N/A
SIO6019-Hiver2023-C,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,18h30,21h20,N/A,Classe virtuelle synchrone,N/A
SIO6021-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,Karine Richard
SIO6021-Hiver2024-B,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SIO6021-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
SIO6023-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6023-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6023-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6025-Automne2018-A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIO6025-Automne2017-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIO6028-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO6028-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO6030-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,18h30,21h20,Palasis-Prince 2327,Sur Internet,Hichem Klabi
SIO6030-Automne2023-B,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,18h30,21h20,Palasis-Prince 2327,Sur Internet,N/A
SIO6030-Automne2022-C,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,18h30,21h20,Palasis-Prince 2327,Sur Internet,N/A
SIO6033-Automne2013-A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIO6033-Automne2012-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SIO6034-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,N/A,Sur Internet,N/A
SIO6034-Hiver2023-B,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6035-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Sur Internet,Alain Fortier
SIO6035-Hiver2024-B,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,N/A,Sur Internet,N/A
SIO6035-Automne2023-C,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,15h30,18h20,N/A,Sur Internet,N/A
SIO6045-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,Palasis-Prince 1307,En classe,N/A
SIO6051-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6051-Automne2023-B,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6051-Automne2022-C,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6053-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6053-Hiver2024-B,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,Palasis-Prince 3325,En classe,N/A
SIO6053-Automne2023-C,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,12h30,15h20,Palasis-Prince 1307,Sur Internet,N/A
SIO6054-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,N/A
SIO6054-Hiver2024-B,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,12h30,14h30,N/A,Sur Internet,N/A
SIO6054-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
SIO6055-Hiver2022-A,0,Jeudi,Du 10 jan. 2022 au 22 avr. 2022,15h30,18h20,N/A,Classe virtuelle synchrone,N/A
SIO6055-Hiver2021-B,0,Jeudi,Du 18 jan. 2021 au 23 avr. 2021,12h30,15h20,N/A,Classe virtuelle synchrone,N/A
SIO6056-Ete2024-A,0,Mardi,Du 6 mai 2024 au 19 jui. 2024,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO6056-Ete2023-B,0,Mardi,Du 1 mai 2023 au 16 jui. 2023,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO6057-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,18h30,21h20,Palasis-Prince 2327,Sur Internet,N/A
SIO6057-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,18h30,21h20,Palasis-Prince 2327,Sur Internet,N/A
SIO6058-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,N/A,Classe virtuelle synchrone,Mohamed Lassaad Ammari
SIO6058-Hiver2024-B,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO6058-Hiver2023-C,0,Vendredi,Du 10 jan. 2023 au 21 avr. 2023,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO6059-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO6059-Automne2023-B,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,9h,11h50,N/A,Classe virtuelle synchrone,N/A
SIO6510-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,Régent Bégin
SIO6510-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Projet,N/A
SIO6510-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
SIO6520-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Projet,N/A
SIO6520-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Projet,N/A
SIO6520-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
SIO7000-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,15h30,18h20,Palasis-Prince 4240,En classe,N/A
SIO7000-Hiver2023-B,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,15h30,18h20,N/A,Sur Internet,N/A
SIO8004-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,12h30,15h20,Palasis-Prince 6240,En classe,Mustapha Cheikh-Ammar
SIO8004-Hiver2024-B,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,12h30,15h20,Palasis-Prince 6240,En classe,N/A
SIO8004-Hiver2023-C,0,Mercredi,Du 10 jan. 2023 au 21 avr. 2023,12h30,15h20,Palasis-Prince 6240,En classe,N/A
SIO8005-Automne2023-A,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,8h30,11h20,N/A,Classe virtuelle synchrone,N/A
SIO8005-Automne2022-B,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,8h30,11h20,N/A,Classe virtuelle synchrone,N/A
SIO8801-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8801-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8801-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8802-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8802-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8802-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8803-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8803-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8803-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8804-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8804-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8804-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8805-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8805-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8805-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8806-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8806-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8806-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8807-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8807-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8807-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8808-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8808-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SIO8808-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLM7000-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,9h30,12h20,N/A,Classe virtuelle synchrone,N/A
SLM7000-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,9h30,12h20,N/A,Sur Internet,N/A
SLM7000-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,9h30,12h20,N/A,Sur Internet,N/A
SLM7002-Hiver2024-A,0,Vendredi,Du 15 jan. 2024 au 26 avr. 2024,9h30,11h20,N/A,Sur Internet,N/A
SLM7002-Hiver2023-B,0,Vendredi,Du 10 jan. 2023 au 21 avr. 2023,9h30,11h20,N/A,Sur Internet,N/A
SLS1000-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,10h30,12h20,Paul-Comtois 2105,En classe,Josée Fortin
SLS1000-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 2236,Laboratoire,Josée Fortin
SLS1000-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 2236,Laboratoire,Josée Fortin
SLS1000-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 2236,Laboratoire,Josée Fortin
SLS1000-Automne2024-A,0,Jeudi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 2236,Laboratoire,Josée Fortin
SLS1000-Automne2023-F,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,10h30,12h20,Paul-Comtois 2105,En classe,N/A
SLS1000-Automne2023-F,0,Lundi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2023-F,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2023-F,0,Mercredi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2023-F,0,Jeudi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2022-K,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,10h30,12h20,Paul-Comtois 2105,En classe,N/A
SLS1000-Automne2022-K,0,Lundi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2022-K,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2022-K,0,Mercredi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1000-Automne2022-K,0,Jeudi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1002-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SLS1002-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS1300-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,8h30,11h20,Paul-Comtois 3106,En classe,N/A
SLS1300-Hiver2024-A,0,Lundi,Du 15 jan. 2024 au 26 avr. 2024,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS1300-Hiver2023-C,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,8h30,11h20,Paul-Comtois 3106,En classe,N/A
SLS1300-Hiver2023-C,0,Lundi,Du 10 jan. 2023 au 21 avr. 2023,13h30,16h20,Paul-Comtois 2236,Laboratoire,N/A
SLS2000-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,Josée Fortin
SLS2000-Automne2023-B,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS2000-Automne2022-C,0,N/A,Du 6 sept. 2022 au 16 déc. 2022,N/A,N/A,N/A,Sur Internet,N/A
SLS2200-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,8h30,10h20,Paul-Comtois 2106,En classe,N/A
SLS2200-Hiver2023-B,0,Mardi,Du 10 jan. 2023 au 21 avr. 2023,8h30,10h20,Paul-Comtois 2106,En classe,N/A
SLS2300-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,9h30,12h20,Paul-Comtois 2101,En classe,Marie-Élise Samson
SLS2300-Automne2024-A,0,Mardi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 2236,Laboratoire,Marie-Élise Samson
SLS2300-Automne2023-C,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,9h30,12h20,Paul-Comtois 3101,En classe,N/A
SLS2300-Automne2023-C,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,N/A,Laboratoire,N/A
SLS2300-Automne2022-E,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,9h30,12h20,Paul-Comtois 2101,En classe,N/A
SLS2300-Automne2022-E,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,N/A,Laboratoire,N/A
SLS2303-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,13h30,16h20,Paul-Comtois 3106,En classe,N/A
SLS2303-Hiver2022-B,0,Jeudi,Du 10 jan. 2022 au 22 avr. 2022,13h30,16h20,Paul-Comtois 2104,En classe,N/A
SLS2900-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SLS2900-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS2902-Ete2024-A,0,Lundi,Du 6 mai 2024 au 10 mai 2024,8h30,12h20,Paul-Comtois 3106,En classe,N/A
SLS2902-Ete2023-B,0,Lundi,Du 1 mai 2023 au 5 mai 2023,8h30,12h20,Paul-Comtois 3106,En classe,N/A
SLS3000-Hiver2024-A,0,Mardi,Du 15 jan. 2024 au 26 avr. 2024,10h30,12h20,Paul-Comtois 2107,Sur Internet,N/A
SLS3000-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS3002-Automne2024-A,0,Mercredi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 3106,En classe,N/A
SLS3010-Automne2024-A,0,Lundi,Du 3 sept. 2024 au 13 déc. 2024,13h30,16h20,Paul-Comtois 2105,En classe,Jacynthe Dessureault-Rompré
SLS3010-Automne2023-B,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,13h30,16h20,Paul-Comtois 3106,Sur Internet,N/A
SLS3010-Automne2022-C,0,Mardi,Du 6 sept. 2022 au 16 déc. 2022,13h30,16h20,Paul-Comtois 3106,Sur Internet,N/A
SLS3302-Hiver2024-A,0,Jeudi,Du 15 jan. 2024 au 26 avr. 2024,9h30,12h20,Paul-Comtois 2105,En classe,N/A
SLS3302-Hiver2023-B,0,Jeudi,Du 10 jan. 2023 au 21 avr. 2023,9h30,12h20,Alexandre-Vachon 2850,En classe,N/A
SLS3400-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Lotfi Khiari
SLS3400-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Rencontre,N/A
SLS3400-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Rencontre,N/A
SLS4000-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SLS4000-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS6010-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Antoine Karam
SLS6010-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Antoine Karam
SLS6010-Ete2024-C,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SLS6010-Ete2024-C,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SLS6010-Hiver2024-E,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Stage,N/A
SLS6010-Hiver2024-E,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Stage,N/A
SLS6011-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Séminaire,Antoine Karam
SLS6011-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Séminaire,N/A
SLS6011-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SLS6012-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Antoine Karam
SLS6012-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Antoine Karam
SLS6012-Ete2024-C,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SLS6012-Ete2024-C,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SLS6012-Hiver2024-E,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Stage,N/A
SLS6012-Hiver2024-E,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Stage,N/A
SLS6013-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,Antoine Karam
SLS6013-Hiver2024-B,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Projet,N/A
SLS6013-Automne2023-C,0,N/A,Du 5 sept. 2023 au 15 déc. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS6014-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Essai,Antoine Karam
SLS6014-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Essai,N/A
SLS6014-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Essai,N/A
SLS6015-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Stage,Antoine Karam
SLS6015-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Stage,N/A
SLS6015-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Stage,N/A
SLS6016-Hiver2024-A,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sur Internet,N/A
SLS6016-Hiver2023-B,0,N/A,Du 10 jan. 2023 au 21 avr. 2023,N/A,N/A,N/A,Sur Internet,N/A
SLS6821-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6821-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6821-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6822-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6822-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6822-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6823-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6823-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6823-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6824-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6824-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS6824-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Crédits de recherche,N/A
SLS7012-Hiver2024-A,0,Mercredi,Du 15 jan. 2024 au 26 avr. 2024,13h30,16h20,Paul-Comtois 2204,En classe,N/A
SLS7012-Automne2016-B,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SLS7014-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sujets spéciaux,Antoine Karam
SLS7014-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7014-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7015-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sujets spéciaux,Antoine Karam
SLS7015-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7015-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7016-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sujets spéciaux,Antoine Karam
SLS7016-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7016-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7017-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sujets spéciaux,Antoine Karam
SLS7017-Ete2024-B,0,N/A,Du 6 mai 2024 au 16 août 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7017-Hiver2024-C,0,N/A,Du 15 jan. 2024 au 26 avr. 2024,N/A,N/A,N/A,Sujets spéciaux,N/A
SLS7021-Automne2024-A,0,N/A,Du 3 sept. 2024 au 13 déc. 2024,N/A,N/A,N/A,Sur Internet,Lotfi Khiari
SLS7021-Automne2022-B,0,N/A,Du 6 sept. 2022 au 16 déc. 2022,N/A,N/A,N/A,Sur Internet,N/A
SLS7021-Automne2020-C,0,N/A,Du 31 août 2020 au 11 déc. 2020,N/A,N/A,N/A,Sur Internet,N/A
SLS7033-Automne2023-A,0,Mardi,Du 5 sept. 2023 au 15 déc. 2023,9h,12h,N/A,Classe virtuelle synchrone,N/A
SLS7033-Automne2021-B,0,Mardi,Du 30 août 2021 au 10 déc. 2021,9h,12h,N/A,Classe virtuelle synchrone,N/A
